,user_id,age,gender,current_role,years_of_experience,current_industry,previous_roles,key_skills,certifications,desired_role,preferred_industry,short_term_goal,long_term_goal,learning_style,time_available_per_week,motivation_level,recommended_skills,gender_encoded,learning_style_encoded,current_role_encoded,current_industry_encoded,previous_roles_encoded,desired_role_encoded,preferred_industry_encoded,short_term_encoded,long_term_encoded,key_skills_encoded,recommended_skills_encoded,certifications_encoded,certifications_imputed,recommended_skills_imputed,key_skills_imputed,long_term_imputed,short_term_imputed,desired_role_imputed,previous_roles_imputed,current_industry_imputed,current_role_imputed,preferred_industry_imputed
2165,2960,34,Female,Software Engineer,14.247792477293046,IT,HR Manager,"Leadership, SEO, Cloud Computing, Project Management",,Project Manager,Finance,Upskilling,Entrepreneurship,Hands-on,30,8,"Project Management, Cloud Computing, Leadership",0,1.0,466,611,202,640,571,1033,1006,3,13,,71.79954441913439,13.0,3.0,1006.0,1033.0,640.0,202.0,611.0,466.0,571.0
2166,2829,37,Female,Marketing Specialist,6.997855289158906,IT,"Data Analyst, Software Engineer","Cloud Computing, Java, Data Analysis, Leadership, SEO",,Business Consultant,IT,Upskilling,Leadership,Collaborative,14,4,"Leadership, SEO",0,0.0,539,611,29,576,622,1033,992,3,22,,71.79954441913439,22.0,3.0,992.0,1033.0,576.0,29.0,611.0,539.0,622.0
2167,3145,35,Male,Marketing Specialist,9.32970129304586,Healthcare,"Entrepreneur, Content Writer, Software Engineer","Cloud Computing, Data Analysis, Leadership",,Data Scientist,Finance,Promotion,Leadership,Reading,5,5,"Project Management, SEO",1,2.0,539,610,6,615,571,1006,992,4,29,,71.79954441913439,29.0,4.0,992.0,1006.0,615.0,6.0,610.0,539.0,571.0
2168,3612,34,Female,Data Analyst,3.4852617239084847,Marketing,"HR Manager, Entrepreneur","Python, SEO","Google Analytics, AWS Certified",Business Consultant,Healthcare,Role Switch,Expertise,Collaborative,24,4,"Data Analysis, Java",0,0.0,543,609,35,576,583,961,1002,26,32,59.0,59.0,32.0,26.0,1002.0,961.0,576.0,35.0,609.0,543.0,583.0
2169,2012,40,Male,Software Engineer,7.905895605322634,Marketing,"Content Writer, Data Analyst, Software Engineer","Data Analysis, Project Management, Python, Leadership",,Creative Director,Marketing,Role Switch,Expertise,Collaborative,15,9,Python,1,0.0,466,609,9,612,647,961,1002,3,179,,71.79954441913439,179.0,3.0,1002.0,961.0,612.0,9.0,609.0,466.0,647.0
2170,2140,45,Male,Data Analyst,19.54711173691514,Finance,"Content Writer, HR Manager, Entrepreneur","Java, Data Analysis, Leadership, Cloud Computing",,Team Lead,Education,Upskilling,Expertise,Reading,28,7,"Cloud Computing, Project Management, Java",1,2.0,543,593,11,557,577,1033,1002,2,7,,71.79954441913439,7.0,2.0,1002.0,1033.0,557.0,11.0,593.0,543.0,577.0
2171,3492,53,Male,Content Writer,5.0539031593036015,Marketing,"Software Engineer, Content Writer","Java, Data Analysis, Project Management",Scrum Master,Creative Director,Marketing,Upskilling,Expertise,Hands-on,15,3,Data Analysis,1,1.0,487,609,38,612,647,1033,1002,5,148,157.0,157.0,148.0,5.0,1002.0,1033.0,612.0,38.0,609.0,487.0,647.0
2172,3618,48,Male,Data Analyst,6.556749886568294,IT,Data Analyst,"Leadership, Python","AWS Certified, PMP",Business Consultant,Finance,Role Switch,Entrepreneurship,Hands-on,5,6,Cloud Computing,1,1.0,543,611,162,576,571,961,1006,16,111,61.0,61.0,111.0,16.0,1006.0,961.0,576.0,162.0,611.0,543.0,571.0
2173,3495,53,Female,Entrepreneur,8.321738629252708,IT,Marketing Specialist,"Python, SEO",,Business Consultant,Marketing,Upskilling,Leadership,Hands-on,24,10,"SEO, Java, Data Analysis",0,1.0,490,611,174,576,647,1033,992,26,11,,71.79954441913439,11.0,26.0,992.0,1033.0,576.0,174.0,611.0,490.0,647.0
2174,2255,30,Male,Content Writer,15.007325640885622,Education,"Content Writer, HR Manager","Python, SEO",,Business Consultant,Marketing,Promotion,Entrepreneurship,Collaborative,7,7,"Data Analysis, Cloud Computing",1,0.0,487,577,33,576,647,1006,1006,26,27,,71.79954441913439,27.0,26.0,1006.0,1006.0,576.0,33.0,577.0,487.0,647.0
2175,2457,24,Female,Data Analyst,15.322110096108648,Education,"Entrepreneur, HR Manager, Data Analyst","Cloud Computing, SEO, Python","Google Analytics, Scrum Master",Team Lead,Education,Upskilling,Expertise,Reading,19,1,"Leadership, Cloud Computing, SEO",0,2.0,543,577,11,557,577,1033,1002,11,3,47.0,47.0,3.0,11.0,1002.0,1033.0,557.0,11.0,577.0,543.0,577.0
2176,2474,37,Male,Content Writer,8.083897036193996,Education,"Data Analyst, Marketing Specialist","Data Analysis, Cloud Computing, Leadership, SEO","Scrum Master, Google Analytics",Team Lead,Healthcare,Promotion,Expertise,Hands-on,11,4,"Project Management, Cloud Computing, Leadership",1,1.0,487,577,34,557,583,1006,1002,2,13,46.0,46.0,13.0,2.0,1002.0,1006.0,557.0,34.0,577.0,487.0,583.0
2177,3054,31,Male,HR Manager,17.874900078152823,IT,Marketing Specialist,"Leadership, Java, Python, SEO",,Team Lead,IT,Role Switch,Expertise,Hands-on,6,8,"Python, SEO, Project Management",1,1.0,475,611,174,557,622,961,1002,3,12,,71.79954441913439,12.0,3.0,1002.0,961.0,557.0,174.0,611.0,475.0,622.0
2178,3984,50,Female,HR Manager,16.513946784505755,Marketing,"Entrepreneur, HR Manager, Content Writer","Java, Data Analysis, Python, Project Management",,Team Lead,IT,Promotion,Leadership,Collaborative,18,2,"Python, Project Management",0,0.0,475,609,7,557,622,1006,992,6,34,,71.79954441913439,34.0,6.0,992.0,1006.0,557.0,7.0,609.0,475.0,622.0
2179,3350,36,Male,Data Analyst,16.12115370896821,Education,"Marketing Specialist, Content Writer","Leadership, Cloud Computing, Java",AWS Certified,Project Manager,IT,Role Switch,Entrepreneurship,Collaborative,11,4,"Project Management, SEO, Data Analysis",1,0.0,543,577,50,640,622,961,1006,3,5,155.0,155.0,5.0,3.0,1006.0,961.0,640.0,50.0,577.0,543.0,622.0
2180,2552,48,Female,Content Writer,16.129326349762763,IT,"Entrepreneur, Data Analyst","SEO, Python, Cloud Computing",,Creative Director,IT,Promotion,Entrepreneurship,Collaborative,31,3,Leadership,0,0.0,487,611,38,612,622,1006,1006,5,156,,71.79954441913439,156.0,5.0,1006.0,1006.0,612.0,38.0,611.0,487.0,622.0
2181,3983,32,Male,Marketing Specialist,13.1616912176027,Education,"Marketing Specialist, HR Manager","Java, Data Analysis",,Project Manager,Marketing,Role Switch,Expertise,Hands-on,15,1,Data Analysis,1,1.0,539,577,38,640,647,961,1002,16,148,,71.79954441913439,148.0,16.0,1002.0,961.0,640.0,38.0,577.0,539.0,647.0
2182,2651,30,Male,HR Manager,2.440361920770881,Marketing,"HR Manager, Entrepreneur","Leadership, Cloud Computing, Data Analysis, Java, Project Management","AWS Certified, PMP, Scrum Master",Creative Director,Marketing,Promotion,Entrepreneurship,Reading,26,3,SEO,1,2.0,475,609,35,612,647,1006,1006,4,147,33.0,33.0,147.0,4.0,1006.0,1006.0,612.0,35.0,609.0,475.0,647.0
2183,3615,41,Male,Marketing Specialist,8.625351965463043,Healthcare,Entrepreneur,"Data Analysis, Project Management, Leadership, Python",,Business Consultant,Finance,Promotion,Expertise,Collaborative,23,2,"SEO, Python",1,0.0,539,610,193,576,571,1006,1002,3,33,,71.79954441913439,33.0,3.0,1002.0,1006.0,576.0,193.0,610.0,539.0,571.0
2184,2544,42,Female,Software Engineer,0.9683580043407092,IT,"Content Writer, Entrepreneur","Data Analysis, Project Management, Python, Cloud Computing","Scrum Master, Google Analytics",Team Lead,Marketing,Promotion,Leadership,Collaborative,10,8,"SEO, Project Management, Leadership",0,0.0,466,611,31,557,647,1006,992,2,4,46.0,46.0,4.0,2.0,992.0,1006.0,557.0,31.0,611.0,466.0,647.0
2185,3765,30,Male,Data Analyst,14.134348874548834,Finance,"Entrepreneur, Software Engineer","Cloud Computing, SEO, Python, Leadership, Project Management",,Project Manager,Finance,Promotion,Expertise,Reading,27,7,"Cloud Computing, Leadership",1,2.0,543,593,27,640,571,1006,1002,2,28,,71.79954441913439,28.0,2.0,1002.0,1006.0,640.0,27.0,593.0,543.0,571.0
2186,3838,56,Male,Data Analyst,15.341184805173176,Healthcare,"Data Analyst, Content Writer, Marketing Specialist","Data Analysis, SEO",,Creative Director,IT,Upskilling,Expertise,Hands-on,12,9,"Cloud Computing, Data Analysis",1,1.0,543,610,11,612,622,1033,1002,26,20,,71.79954441913439,20.0,26.0,1002.0,1033.0,612.0,11.0,610.0,543.0,622.0
2187,3980,58,Male,Software Engineer,19.32253477701444,Healthcare,HR Manager,"Project Management, Leadership, SEO, Java, Python","Scrum Master, Google Analytics, AWS Certified",Project Manager,IT,Upskilling,Expertise,Reading,9,5,SEO,1,2.0,466,610,202,640,622,1033,1002,2,147,31.0,31.0,147.0,2.0,1002.0,1033.0,640.0,202.0,610.0,466.0,622.0
2188,3082,52,Female,Entrepreneur,8.589115884687754,Healthcare,Entrepreneur,"Python, Leadership",,Creative Director,IT,Upskilling,Entrepreneurship,Collaborative,8,2,Leadership,0,0.0,490,610,193,612,622,1033,1006,27,156,,71.79954441913439,156.0,27.0,1006.0,1033.0,612.0,193.0,610.0,490.0,622.0
2189,2214,23,Male,Marketing Specialist,17.48481663907474,Healthcare,"Software Engineer, HR Manager, Entrepreneur","Leadership, Python, SEO",,Creative Director,Finance,Role Switch,Entrepreneurship,Hands-on,16,9,"Python, Java, Leadership",1,1.0,539,610,12,612,571,961,1006,3,4,,71.79954441913439,4.0,3.0,1006.0,961.0,612.0,12.0,610.0,539.0,571.0
2190,2401,31,Female,Data Analyst,11.476981982762416,Education,"Entrepreneur, HR Manager","Project Management, SEO, Python, Data Analysis, Java","Google Analytics, AWS Certified, PMP",Project Manager,Education,Promotion,Leadership,Collaborative,27,8,"Leadership, SEO, Java",0,0.0,543,577,29,640,577,1006,992,2,4,25.0,25.0,4.0,2.0,992.0,1006.0,640.0,29.0,577.0,543.0,577.0
2191,2433,25,Female,HR Manager,9.262753476214543,IT,HR Manager,"Leadership, Project Management, Python, Cloud Computing","Scrum Master, AWS Certified",Team Lead,Marketing,Role Switch,Leadership,Hands-on,6,4,Python,0,1.0,475,611,202,557,647,961,992,3,179,55.0,55.0,179.0,3.0,992.0,961.0,557.0,202.0,611.0,475.0,647.0
2192,2060,37,Male,Data Analyst,2.0842174506433166,Healthcare,"HR Manager, Content Writer","Python, SEO, Leadership, Cloud Computing",,Project Manager,Healthcare,Promotion,Entrepreneurship,Collaborative,28,5,Leadership,1,0.0,543,610,37,640,583,1006,1006,3,156,,71.79954441913439,156.0,3.0,1006.0,1006.0,640.0,37.0,610.0,543.0,583.0
2193,3468,30,Male,Entrepreneur,1.5975013739035258,IT,"Software Engineer, Entrepreneur, Content Writer","Python, Cloud Computing, Java, Project Management, Leadership",Scrum Master,Project Manager,Finance,Upskilling,Expertise,Hands-on,10,4,"Project Management, Data Analysis",1,1.0,490,611,13,640,571,1033,1002,2,35,157.0,157.0,35.0,2.0,1002.0,1033.0,640.0,13.0,611.0,490.0,571.0
2194,2343,44,Female,Marketing Specialist,5.957103944394396,Marketing,Content Writer,"Leadership, Project Management, Data Analysis","Scrum Master, AWS Certified, PMP",Data Scientist,IT,Role Switch,Entrepreneurship,Hands-on,21,1,"Data Analysis, Cloud Computing, Java",0,1.0,539,609,178,615,622,961,1006,5,6,29.0,29.0,6.0,5.0,1006.0,961.0,615.0,178.0,609.0,539.0,622.0
2195,2973,40,Male,Data Analyst,0.2245605048592174,Marketing,"Content Writer, Entrepreneur","Leadership, Data Analysis","Google Analytics, PMP",Team Lead,Healthcare,Upskilling,Leadership,Reading,16,7,"Python, Project Management",1,2.0,543,609,31,557,583,1033,992,29,34,44.0,44.0,34.0,29.0,992.0,1033.0,557.0,31.0,609.0,543.0,583.0
2196,2491,51,Male,HR Manager,6.638946208897257,Marketing,"HR Manager, Marketing Specialist, Data Analyst","Cloud Computing, Project Management, Data Analysis, Leadership, Java",,Team Lead,Education,Role Switch,Leadership,Reading,16,4,"Project Management, Java",1,2.0,475,609,13,557,577,961,992,3,26,,71.79954441913439,26.0,3.0,992.0,961.0,557.0,13.0,609.0,475.0,577.0
2197,2909,24,Female,Software Engineer,6.525169334285193,Finance,"Entrepreneur, Software Engineer, Content Writer","Leadership, Project Management, SEO","Google Analytics, PMP, AWS Certified",Project Manager,Finance,Promotion,Expertise,Hands-on,28,5,SEO,0,1.0,466,593,7,640,571,1006,1002,4,147,29.0,29.0,147.0,4.0,1002.0,1006.0,640.0,7.0,593.0,466.0,571.0
2198,3996,18,Male,Marketing Specialist,19.750250685050982,Marketing,"HR Manager, Entrepreneur, Data Analyst","Data Analysis, Leadership","Google Analytics, Scrum Master",Business Consultant,Education,Promotion,Entrepreneurship,Collaborative,17,9,"Cloud Computing, SEO, Python",1,0.0,539,609,4,576,577,1006,1006,22,3,47.0,47.0,3.0,22.0,1006.0,1006.0,576.0,4.0,609.0,539.0,577.0
2199,2516,48,Female,Marketing Specialist,10.734639089297776,Education,"Content Writer, Data Analyst, Software Engineer","Project Management, SEO, Python, Java",PMP,Project Manager,IT,Role Switch,Leadership,Reading,21,5,"Cloud Computing, SEO",0,2.0,539,577,9,640,622,961,992,2,33,115.0,115.0,33.0,2.0,992.0,961.0,640.0,9.0,577.0,539.0,622.0
2200,3239,25,Male,Data Analyst,21.786697207286824,Education,"Data Analyst, HR Manager, Content Writer","Leadership, Data Analysis, Java","PMP, Google Analytics, Scrum Master",Project Manager,Healthcare,Promotion,Expertise,Hands-on,23,7,"Leadership, Data Analysis, SEO",1,1.0,543,577,10,640,583,1006,1002,7,7,13.0,13.0,7.0,7.0,1002.0,1006.0,640.0,10.0,577.0,543.0,583.0
2201,2378,54,Male,Entrepreneur,11.893932277875823,Education,"Entrepreneur, HR Manager, Marketing Specialist","Leadership, SEO, Python",,Data Scientist,Finance,Upskilling,Entrepreneurship,Hands-on,12,1,Data Analysis,1,1.0,490,577,6,615,571,1033,1006,10,148,,71.79954441913439,148.0,10.0,1006.0,1033.0,615.0,6.0,577.0,490.0,571.0
2202,3259,54,Female,Entrepreneur,9.784022289509393,IT,"HR Manager, Software Engineer","Project Management, Data Analysis","Google Analytics, PMP, Scrum Master",Project Manager,Healthcare,Upskilling,Leadership,Hands-on,9,6,Project Management,0,1.0,490,611,30,640,583,1033,992,16,121,24.0,24.0,121.0,16.0,992.0,1033.0,640.0,30.0,611.0,490.0,583.0
2203,2830,36,Female,Content Writer,12.07512105177256,Healthcare,"Content Writer, Marketing Specialist, HR Manager","Java, Cloud Computing, Project Management","Scrum Master, PMP",Business Consultant,Marketing,Promotion,Entrepreneurship,Reading,23,2,"Java, Data Analysis, Python",0,2.0,487,610,8,576,647,1006,1006,4,4,56.0,56.0,4.0,4.0,1006.0,1006.0,576.0,8.0,610.0,487.0,647.0
2204,2720,48,Male,Software Engineer,14.485403612821742,Healthcare,"Content Writer, Data Analyst, HR Manager","Project Management, Leadership, Python, Cloud Computing, Data Analysis","AWS Certified, Google Analytics",Team Lead,IT,Promotion,Entrepreneurship,Hands-on,13,3,"Python, SEO",1,1.0,466,610,4,557,622,1006,1006,2,21,60.0,60.0,21.0,2.0,1006.0,1006.0,557.0,4.0,610.0,466.0,622.0
2205,3492,59,Male,Content Writer,4.244946891687412,Marketing,"Software Engineer, Content Writer","Java, Data Analysis, Project Management",Scrum Master,Creative Director,Marketing,Upskilling,Expertise,Hands-on,14,5,Data Analysis,1,1.0,487,609,38,612,647,1033,1002,5,148,157.0,157.0,148.0,5.0,1002.0,1033.0,612.0,38.0,609.0,487.0,647.0
2206,2066,44,Female,Marketing Specialist,8.98124669473462,IT,"HR Manager, Marketing Specialist, Content Writer","Cloud Computing, SEO, Project Management, Java",,Business Consultant,Marketing,Promotion,Entrepreneurship,Hands-on,24,4,"SEO, Project Management, Data Analysis",0,1.0,539,611,8,576,647,1006,1006,2,3,,71.79954441913439,3.0,2.0,1006.0,1006.0,576.0,8.0,611.0,539.0,647.0
2207,3054,23,Male,HR Manager,20.05620577514092,IT,Marketing Specialist,"Leadership, Java, Python, SEO",,Team Lead,IT,Role Switch,Expertise,Hands-on,5,9,"Python, SEO, Project Management",1,1.0,475,611,174,557,622,961,1002,3,12,,71.79954441913439,12.0,3.0,1002.0,961.0,557.0,174.0,611.0,475.0,622.0
2208,2848,33,Male,Marketing Specialist,2.0294162601348904,Healthcare,"Marketing Specialist, Data Analyst, Entrepreneur","Python, Project Management, SEO, Java, Data Analysis","Scrum Master, AWS Certified, PMP",Business Consultant,Finance,Role Switch,Expertise,Reading,17,6,"Cloud Computing, Project Management, Leadership",1,2.0,539,610,8,576,571,961,1002,2,2,29.0,29.0,2.0,2.0,1002.0,961.0,576.0,8.0,610.0,539.0,571.0
2209,2887,19,Female,Data Analyst,19.679349830496392,IT,"HR Manager, Software Engineer","Java, Leadership, Cloud Computing, Python, Data Analysis",,Project Manager,Education,Upskilling,Entrepreneurship,Collaborative,25,1,Project Management,0,0.0,543,611,30,640,577,1033,1006,2,121,,71.79954441913439,121.0,2.0,1006.0,1033.0,640.0,30.0,611.0,543.0,577.0
2210,2132,31,Female,Content Writer,10.456948494445788,Healthcare,Marketing Specialist,"Python, Project Management",,Business Consultant,Finance,Upskilling,Expertise,Reading,22,8,"Leadership, Cloud Computing",0,2.0,487,610,174,576,571,1033,1002,21,30,,71.79954441913439,30.0,21.0,1002.0,1033.0,576.0,174.0,610.0,487.0,571.0
2211,3932,53,Female,Software Engineer,3.8876714320285424,Healthcare,"HR Manager, Data Analyst, Entrepreneur","Data Analysis, Leadership, Python, Project Management, Cloud Computing",,Business Consultant,Education,Role Switch,Entrepreneurship,Reading,25,7,Project Management,0,2.0,466,610,12,576,577,961,1006,3,121,,71.79954441913439,121.0,3.0,1006.0,961.0,576.0,12.0,610.0,466.0,577.0
2212,2717,32,Female,Software Engineer,2.9709748476382423,Education,"Marketing Specialist, Content Writer","Cloud Computing, Data Analysis, Java",,Team Lead,Finance,Role Switch,Expertise,Hands-on,6,8,"SEO, Cloud Computing, Leadership",0,1.0,466,577,50,557,571,961,1002,7,7,,71.79954441913439,7.0,7.0,1002.0,961.0,557.0,50.0,577.0,466.0,571.0
2213,2182,55,Female,Entrepreneur,4.462341538916679,Finance,"Content Writer, Marketing Specialist, Entrepreneur","Data Analysis, Cloud Computing, Java",,Team Lead,Education,Role Switch,Entrepreneurship,Collaborative,7,4,"Leadership, SEO",0,0.0,490,593,12,557,577,961,1006,4,22,,71.79954441913439,22.0,4.0,1006.0,961.0,557.0,12.0,593.0,490.0,577.0
2214,3498,34,Female,Entrepreneur,1.3208368804093928,Healthcare,Entrepreneur,"Python, Java, Data Analysis, Leadership",,Project Manager,Finance,Upskilling,Leadership,Reading,9,9,Project Management,0,2.0,490,610,193,640,571,1033,992,2,121,,71.79954441913439,121.0,2.0,992.0,1033.0,640.0,193.0,610.0,490.0,571.0
2215,2614,21,Female,Software Engineer,15.218978752147033,Healthcare,"Marketing Specialist, Entrepreneur","Python, Data Analysis","Scrum Master, Google Analytics",Business Consultant,Finance,Promotion,Leadership,Collaborative,20,5,"Data Analysis, Java, Leadership",0,0.0,466,610,37,576,571,1006,992,20,11,46.0,46.0,11.0,20.0,992.0,1006.0,576.0,37.0,610.0,466.0,571.0
2216,2820,33,Female,Entrepreneur,15.527719710319088,Finance,"Marketing Specialist, HR Manager, Entrepreneur","Data Analysis, Project Management, Java, Python",,Project Manager,Finance,Upskilling,Entrepreneurship,Reading,30,1,"Project Management, Java",0,2.0,490,593,11,640,571,1033,1006,3,26,,71.79954441913439,26.0,3.0,1006.0,1033.0,640.0,11.0,593.0,490.0,571.0
2217,3330,22,Male,Content Writer,11.292929483646652,IT,"Marketing Specialist, HR Manager, Software Engineer","SEO, Project Management",,Business Consultant,Finance,Role Switch,Leadership,Collaborative,26,1,"Cloud Computing, Leadership, Data Analysis",1,0.0,487,611,8,576,571,961,992,23,9,,71.79954441913439,9.0,23.0,992.0,961.0,576.0,8.0,611.0,487.0,571.0
2218,3397,31,Male,HR Manager,19.51488718132904,IT,"Entrepreneur, HR Manager, Data Analyst","SEO, Leadership",Scrum Master,Team Lead,Education,Promotion,Entrepreneurship,Hands-on,17,4,"Python, Data Analysis",1,1.0,475,611,11,557,577,1006,1006,21,26,157.0,157.0,26.0,21.0,1006.0,1006.0,557.0,11.0,611.0,475.0,577.0
2219,3895,37,Male,HR Manager,10.491410089896757,IT,"Content Writer, Entrepreneur, HR Manager","Python, Leadership, Data Analysis, Project Management, SEO",,Data Scientist,Healthcare,Role Switch,Expertise,Collaborative,29,2,"Python, Leadership",1,0.0,475,611,9,615,583,961,1002,2,17,,71.79954441913439,17.0,2.0,1002.0,961.0,615.0,9.0,611.0,475.0,583.0
2220,2369,41,Male,Content Writer,20.160719330306414,Finance,Data Analyst,"SEO, Cloud Computing",Google Analytics,Project Manager,Healthcare,Promotion,Expertise,Collaborative,30,2,"SEO, Java, Project Management",1,0.0,487,593,162,640,583,1006,1002,13,12,132.0,132.0,12.0,13.0,1002.0,1006.0,640.0,162.0,593.0,487.0,583.0
2221,2971,27,Female,Entrepreneur,9.75723060406261,Education,HR Manager,"Project Management, Java, Leadership, SEO, Python",,Business Consultant,Healthcare,Promotion,Entrepreneurship,Hands-on,24,1,"Cloud Computing, Python",0,1.0,490,577,202,576,583,1006,1006,3,17,,71.79954441913439,17.0,3.0,1006.0,1006.0,576.0,202.0,577.0,490.0,583.0
